trade_id,action,open_time,close_time,entry_price,initial_sl,tp,lot_size,close_price,close_reason,stage_at_close,pnl_usd,r_multiple,initial_risk_points,signal_time,h1_bias,h4_bias,integrated_bias,bias_alignment,session_label,day_of_week,mfe_r,mae_r
11,SELL,2024-11-12 11:02:00+00:00,2024-11-12 11:03:00+00:00,2599.215,2600.12025,2596.95187,1.96,2600.165,SL,ENTRY,-199.92,-1.127,90.52500000001048,2024-11-12 11:01:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Tuesday,0.552,1.049
12,SELL,2024-11-12 11:11:00+00:00,2024-11-12 11:11:00+00:00,2602.648,2603.55325,2600.38487,1.92,2603.988,SL,ENTRY,-270.72,-1.558,90.52500000001048,2024-11-12 11:10:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Tuesday,0.563,1.48
13,SELL,2024-11-12 11:15:00+00:00,2024-11-12 11:17:00+00:00,2599.644,2600.54925,2597.38087,1.86,2600.635,SL,ENTRY,-197.35,-1.172,90.52500000001048,2024-11-12 11:14:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Tuesday,0.838,1.095
14,SELL,2024-11-12 11:16:00+00:00,2024-11-12 11:17:00+00:00,2599.045,2599.95025,2596.78187,1.86,2600.635,SL,ENTRY,-308.76,-1.834,90.52500000001048,2024-11-12 11:15:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Tuesday,0.177,1.756
15,SELL,2024-11-12 11:27:00+00:00,2024-11-12 11:27:00+00:00,2599.085,2599.99025,2596.82187,1.75,2600.395,SL,ENTRY,-241.5,-1.524,90.52500000001048,2024-11-12 11:26:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Tuesday,0.0,1.447
17,SELL,2024-11-12 11:33:00+00:00,2024-11-12 11:33:00+00:00,2598.455,2599.36025,2596.19187,1.69,2599.405,SL,ENTRY,-172.38,-1.127,90.52500000001048,2024-11-12 11:32:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Tuesday,0.0,1.049
16,SELL,2024-11-12 11:32:00+00:00,2024-11-12 11:34:00+00:00,2598.745,2599.65025,2596.48187,1.69,2599.895,SL,ENTRY,-206.18,-1.348,90.52500000001048,2024-11-12 11:31:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Tuesday,0.574,1.27
18,SELL,2024-11-12 11:38:00+00:00,2024-11-12 11:40:00+00:00,2599.655,2600.56025,2597.39187,1.61,2600.965,SL,ENTRY,-222.18,-1.524,90.52500000001048,2024-11-12 11:37:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Tuesday,0.817,1.447
19,SELL,2024-11-12 11:39:00+00:00,2024-11-12 11:40:00+00:00,2599.265,2600.17025,2597.00187,1.61,2600.965,SL,ENTRY,-284.97,-1.955,90.52500000001048,2024-11-12 11:38:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Tuesday,0.387,1.878
20,SELL,2024-11-12 11:42:00+00:00,2024-11-12 11:43:00+00:00,2600.295,2601.20025,2598.03187,1.5,2600.215,TRAIL_SL,BREAKEVEN,1.5,0.011,90.52500000001048,2024-11-12 11:41:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Tuesday,1.259,0.331
21,SELL,2024-11-12 11:52:00+00:00,2024-11-12 11:53:00+00:00,2599.915,2600.82025,2597.65187,1.5,2601.415,SL,ENTRY,-235.5,-1.734,90.52500000001048,2024-11-12 11:51:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Tuesday,0.221,1.657
22,SELL,2024-11-12 11:57:00+00:00,2024-11-12 12:00:00+00:00,2599.915,2600.82025,2597.65187,1.45,2601.035,SL,ENTRY,-172.55,-1.315,90.52500000001048,2024-11-12 11:56:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Tuesday,0.663,1.237
23,SELL,2024-11-12 12:01:00+00:00,2024-11-12 12:01:00+00:00,2600.144,2601.04925,2597.88087,1.41,2600.575,TRAIL_SL,BREAKEVEN,-70.64,-0.553,90.52500000001048,2024-11-12 12:00:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Tuesday,1.026,0.476
24,SELL,2024-11-12 12:02:00+00:00,2024-11-12 12:02:00+00:00,2599.625,2600.53025,2597.36187,1.39,2599.695,TRAIL_SL,BREAKEVEN,-19.46,-0.155,90.52500000001048,2024-11-12 12:01:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Tuesday,1.038,0.077
25,SELL,2024-11-12 12:04:00+00:00,2024-11-12 12:04:00+00:00,2598.585,2599.49025,2596.32187,1.39,2598.905,TRAIL_SL,TRAILING,47.76,0.38,90.52500000001048,2024-11-12 12:03:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Tuesday,2.287,0.353
26,SELL,2024-11-12 12:05:00+00:00,2024-11-12 12:06:00+00:00,2597.145,2598.05025,2594.88187,1.4,2597.525,TRAIL_SL,BREAKEVEN,-63.0,-0.497,90.52500000001048,2024-11-12 12:04:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Tuesday,1.072,0.685
28,SELL,2024-11-12 12:09:00+00:00,2024-11-12 12:10:00+00:00,2596.195,2597.10025,2593.93187,1.39,2596.135,TRAIL_SL,BREAKEVEN,-1.39,-0.011,90.52500000001048,2024-11-12 12:08:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Tuesday,1.171,0.177
27,SELL,2024-11-12 12:06:00+00:00,2024-11-12 12:11:00+00:00,2596.745,2597.65025,2594.48187,1.4,2594.68187,FULL_EXIT,TRAILING,215.67,1.702,90.52500000001048,2024-11-12 12:05:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Tuesday,2.784,0.862
29,SELL,2024-11-12 12:12:00+00:00,2024-11-12 12:13:00+00:00,2594.385,2595.29025,2592.12187,1.43,2594.355,TRAIL_SL,BREAKEVEN,-5.72,-0.044,90.52500000001048,2024-11-12 12:11:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Tuesday,1.281,0.376
30,SELL,2024-11-12 12:13:00+00:00,2024-11-12 12:15:00+00:00,2594.115,2595.02025,2591.85187,1.43,2594.535,TRAIL_SL,BREAKEVEN,-70.07,-0.541,90.52500000001048,2024-11-12 12:12:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Tuesday,1.134,0.464
31,SELL,2024-11-12 12:21:00+00:00,2024-11-12 12:22:00+00:00,2592.935,2593.84025,2590.67187,1.42,2594.465,SL,ENTRY,-227.2,-1.767,90.52500000001048,2024-11-12 12:20:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Tuesday,0.32,1.69
32,SELL,2024-11-12 12:29:00+00:00,2024-11-12 12:29:00+00:00,2593.078,2593.98325,2590.81487,1.37,2594.205,SL,ENTRY,-163.99,-1.322,90.52500000001048,2024-11-12 12:28:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Tuesday,0.0,1.245
33,SELL,2024-11-12 12:37:00+00:00,2024-11-12 12:38:00+00:00,2595.615,2596.52025,2593.35187,1.33,2596.985,SL,ENTRY,-191.52,-1.591,90.52500000001048,2024-11-12 12:36:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Tuesday,0.486,1.513
34,SELL,2024-11-12 12:45:00+00:00,2024-11-12 12:50:00+00:00,2594.555,2595.46025,2592.29187,1.29,2595.605,SL,ENTRY,-144.48,-1.237,90.52500000001048,2024-11-12 12:44:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Tuesday,0.994,1.16
35,SELL,2024-11-12 12:49:00+00:00,2024-11-12 12:50:00+00:00,2593.795,2594.70025,2591.53187,1.29,2595.605,SL,ENTRY,-242.52,-2.077,90.52500000001048,2024-11-12 12:48:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Tuesday,0.0,1.999
36,SELL,2024-11-12 12:58:00+00:00,2024-11-12 13:00:00+00:00,2598.215,2599.12025,2595.95187,1.2,2598.145,TRAIL_SL,BREAKEVEN,-0.0,-0.0,90.52500000001048,2024-11-12 12:57:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Tuesday,1.292,0.221
37,SELL,2024-11-12 13:02:00+00:00,2024-11-12 13:02:00+00:00,2597.405,2598.31025,2595.14187,1.2,2598.325,SL,ENTRY,-118.8,-1.094,90.52500000001048,2024-11-12 13:01:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,OVERLAP,Tuesday,0.0,1.016
38,SELL,2024-11-12 13:08:00+00:00,2024-11-12 13:10:00+00:00,2598.985,2599.89025,2596.72187,1.18,2600.535,SL,ENTRY,-191.16,-1.79,90.52500000001048,2024-11-12 13:07:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,OVERLAP,Tuesday,0.486,1.712
39,SELL,2024-11-12 13:16:00+00:00,2024-11-12 13:16:00+00:00,2600.015,2600.92025,2597.75187,1.13,2601.075,SL,ENTRY,-127.69,-1.248,90.52500000001048,2024-11-12 13:15:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,OVERLAP,Tuesday,0.0,1.171
40,SELL,2024-11-12 13:31:00+00:00,2024-11-12 13:31:00+00:00,2598.814,2599.71925,2596.55087,1.11,2598.884,TRAIL_SL,BREAKEVEN,-15.54,-0.155,90.52500000001048,2024-11-12 13:30:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,OVERLAP,Tuesday,1.313,0.077
41,SELL,2024-11-12 13:33:00+00:00,2024-11-12 13:35:00+00:00,2597.394,2598.29925,2595.13087,1.1,2598.414,SL,ENTRY,-119.9,-1.204,90.52500000001048,2024-11-12 13:32:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,OVERLAP,Tuesday,0.308,1.127
42,SELL,2024-11-12 13:39:00+00:00,2024-11-12 13:45:00+00:00,2597.128,2598.03325,2594.86487,1.08,2598.204,SL,ENTRY,-123.77,-1.266,90.52500000001048,2024-11-12 13:38:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,OVERLAP,Tuesday,0.92,1.189
43,SELL,2024-11-12 14:16:00+00:00,2024-11-12 14:17:00+00:00,2598.835,2599.74025,2596.57187,1.05,2599.905,SL,ENTRY,-119.7,-1.259,90.52500000001048,2024-11-12 14:15:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,OVERLAP,Tuesday,0.088,1.182
44,SELL,2024-11-12 14:25:00+00:00,2024-11-12 14:28:00+00:00,2600.535,2601.44025,2598.27187,1.02,2600.578,TRAIL_SL,BREAKEVEN,-11.53,-0.125,90.52500000001048,2024-11-12 14:24:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,OVERLAP,Tuesday,1.337,0.563
45,SELL,2024-11-12 14:32:00+00:00,2024-11-12 14:42:00+00:00,2599.905,2600.81025,2597.64187,1.02,2600.245,TRAIL_SL,BREAKEVEN,-41.82,-0.453,90.52500000001048,2024-11-12 14:31:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,OVERLAP,Tuesday,1.193,0.398
46,SELL,2024-11-12 14:36:00+00:00,2024-11-12 14:58:00+00:00,2599.675,2600.58025,2597.41187,1.02,2598.695,TRAIL_SL,TRAILING,101.89,1.103,90.52500000001048,2024-11-12 14:35:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,OVERLAP,Tuesday,2.01,0.928
47,SELL,2024-11-12 14:53:00+00:00,2024-11-12 15:02:00+00:00,2598.985,2599.89025,2596.72187,1.01,2596.92187,FULL_EXIT,TRAILING,155.14,1.697,90.52500000001048,2024-11-12 14:52:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,OVERLAP,Tuesday,2.751,0.475
48,SELL,2024-11-12 15:00:00+00:00,2024-11-12 15:02:00+00:00,2597.975,2598.88025,2595.71187,1.03,2598.325,TRAIL_SL,PARTIAL_CLOSED,35.15,0.377,90.52500000001048,2024-11-12 14:59:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,OVERLAP,Tuesday,1.635,0.696
49,SELL,2024-11-12 15:05:00+00:00,2024-11-12 15:10:00+00:00,2596.835,2597.74025,2594.57187,1.07,2596.475,TRAIL_SL,TRAILING,74.12,0.765,90.52500000001048,2024-11-12 15:04:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,OVERLAP,Tuesday,2.029,0.585
50,SELL,2024-11-12 15:09:00+00:00,2024-11-12 15:10:00+00:00,2596.175,2597.08025,2593.91187,1.07,2596.475,TRAIL_SL,BREAKEVEN,-39.59,-0.409,90.52500000001048,2024-11-12 15:08:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,OVERLAP,Tuesday,1.3,0.585
51,SELL,2024-11-12 15:36:00+00:00,2024-11-12 15:37:00+00:00,2597.944,2598.84925,2595.68087,1.08,2598.955,SL,ENTRY,-116.75,-1.194,90.52500000001048,2024-11-12 15:35:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,OVERLAP,Tuesday,0.021,1.117
52,SELL,2024-11-13 09:53:00+00:00,2024-11-13 09:53:00+00:00,2602.545,2603.45025,2600.28187,1.06,2602.624,TRAIL_SL,PARTIAL_CLOSED,49.76,0.519,90.52500000001048,2024-11-13 09:52:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Wednesday,1.779,0.087
53,SELL,2024-11-13 09:56:00+00:00,2024-11-13 09:56:00+00:00,2602.355,2603.26025,2600.09187,1.07,2603.755,SL,ENTRY,-157.29,-1.624,90.52500000001048,2024-11-13 09:55:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Wednesday,0.055,1.547
54,SELL,2024-11-13 10:00:00+00:00,2024-11-13 10:00:00+00:00,2601.875,2602.78025,2599.61187,1.03,2599.81187,FULL_EXIT,TRAILING,158.22,1.697,90.52500000001048,2024-11-13 09:59:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Wednesday,2.828,1.171
55,SELL,2024-11-13 10:01:00+00:00,2024-11-13 10:01:00+00:00,2598.935,2599.84025,2596.67187,1.07,2600.178,SL,ENTRY,-140.49,-1.45,90.52500000001048,2024-11-13 10:00:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Wednesday,0.464,1.373
56,SELL,2024-11-13 10:03:00+00:00,2024-11-13 10:04:00+00:00,2599.365,2600.27025,2597.10187,1.04,2600.595,SL,ENTRY,-135.2,-1.436,90.52500000001048,2024-11-13 10:02:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Wednesday,0.718,1.359
57,SELL,2024-11-13 10:04:00+00:00,2024-11-13 10:04:00+00:00,2598.805,2599.71025,2596.54187,1.04,2600.595,SL,ENTRY,-193.44,-2.055,90.52500000001048,2024-11-13 10:03:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Wednesday,0.055,1.977
58,SELL,2024-11-13 10:08:00+00:00,2024-11-13 10:08:00+00:00,2593.725,2594.63025,2591.46187,0.96,2597.475,SL,ENTRY,-366.72,-4.22,90.52500000001048,2024-11-13 10:07:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Wednesday,0.0,4.143
59,SELL,2024-11-13 10:12:00+00:00,2024-11-13 10:12:00+00:00,2597.405,2598.31025,2595.14187,0.88,2598.625,SL,ENTRY,-113.52,-1.425,90.52500000001048,2024-11-13 10:11:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Wednesday,0.088,1.348
60,SELL,2024-11-13 10:21:00+00:00,2024-11-13 10:21:00+00:00,2599.115,2600.02025,2596.85187,0.86,2599.755,TRAIL_SL,BREAKEVEN,-61.06,-0.784,90.52500000001048,2024-11-13 10:20:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Wednesday,1.281,0.707
61,SELL,2024-11-13 10:23:00+00:00,2024-11-13 10:23:00+00:00,2598.385,2599.29025,2596.12187,0.84,2599.645,SL,ENTRY,-111.72,-1.469,90.52500000001048,2024-11-13 10:22:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Wednesday,0.0,1.392
62,SELL,2024-11-13 10:28:00+00:00,2024-11-13 10:29:00+00:00,2598.375,2599.28025,2596.11187,0.82,2598.685,TRAIL_SL,PARTIAL_CLOSED,29.02,0.391,90.52500000001048,2024-11-13 10:27:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Wednesday,1.635,0.53
63,SELL,2024-11-13 10:35:00+00:00,2024-11-13 10:35:00+00:00,2598.375,2599.28025,2596.11187,0.83,2599.365,SL,ENTRY,-87.98,-1.171,90.52500000001048,2024-11-13 10:34:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Wednesday,0.199,1.094
64,SELL,2024-11-13 10:58:00+00:00,2024-11-13 10:59:00+00:00,2604.585,2605.49025,2602.32187,0.81,2605.735,SL,ENTRY,-98.82,-1.348,90.52500000001048,2024-11-13 10:57:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Wednesday,0.276,1.27
65,SELL,2024-11-13 11:05:00+00:00,2024-11-13 11:07:00+00:00,2603.225,2604.13025,2600.96187,0.78,2603.805,TRAIL_SL,BREAKEVEN,-50.7,-0.718,90.52500000001048,2024-11-13 11:04:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Wednesday,1.016,0.641
66,SELL,2024-11-13 11:13:00+00:00,2024-11-13 11:13:00+00:00,2603.805,2604.71025,2601.54187,0.77,2603.885,TRAIL_SL,BREAKEVEN,-11.55,-0.166,90.52500000001048,2024-11-13 11:12:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Wednesday,1.48,0.088
67,SELL,2024-11-13 11:21:00+00:00,2024-11-13 11:22:00+00:00,2599.665,2600.57025,2597.40187,0.77,2599.765,TRAIL_SL,BREAKEVEN,-13.09,-0.188,90.52500000001048,2024-11-13 11:20:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Wednesday,1.281,0.11
68,SELL,2024-11-13 11:23:00+00:00,2024-11-13 11:26:00+00:00,2598.705,2599.61025,2596.44187,0.77,2597.935,TRAIL_SL,TRAILING,69.03,0.99,90.52500000001048,2024-11-13 11:22:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Wednesday,2.43,0.917
69,SELL,2024-11-13 11:28:00+00:00,2024-11-13 11:28:00+00:00,2596.345,2597.25025,2594.08187,0.78,2597.875,SL,ENTRY,-124.8,-1.767,90.52500000001048,2024-11-13 11:27:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Wednesday,0.221,1.69
70,SELL,2024-11-13 11:30:00+00:00,2024-11-13 11:30:00+00:00,2595.445,2596.35025,2593.18187,0.76,2596.405,SL,ENTRY,-78.28,-1.138,90.52500000001048,2024-11-13 11:29:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Wednesday,0.376,1.06
71,SELL,2024-11-13 11:32:00+00:00,2024-11-13 11:32:00+00:00,2594.375,2595.28025,2592.11187,0.74,2594.705,TRAIL_SL,BREAKEVEN,-29.6,-0.442,90.52500000001048,2024-11-13 11:31:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Wednesday,1.447,0.365
72,SELL,2024-11-13 11:33:00+00:00,2024-11-13 11:33:00+00:00,2593.335,2594.24025,2591.07187,0.73,2591.27187,FULL_EXIT,TRAILING,112.91,1.709,90.52500000001048,2024-11-13 11:32:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Wednesday,3.325,0.099
73,SELL,2024-11-13 11:35:00+00:00,2024-11-13 11:35:00+00:00,2588.775,2589.68025,2586.51187,0.76,2589.905,TRAIL_SL,PARTIAL_CLOSED,-4.26,-0.062,90.52500000001048,2024-11-13 11:34:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Wednesday,1.524,1.248
74,SELL,2024-11-13 11:39:00+00:00,2024-11-13 11:39:00+00:00,2589.015,2589.92025,2586.75187,0.76,2590.775,SL,ENTRY,-139.08,-2.022,90.52500000001048,2024-11-13 11:38:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Wednesday,0.122,1.944
75,SELL,2024-11-13 11:54:00+00:00,2024-11-13 11:54:00+00:00,2589.255,2590.16025,2586.99187,0.73,2589.505,TRAIL_SL,BREAKEVEN,-23.36,-0.353,90.52500000001048,2024-11-13 11:53:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Wednesday,1.259,0.276
76,SELL,2024-11-13 11:55:00+00:00,2024-11-13 11:55:00+00:00,2588.065,2588.97025,2585.80187,0.72,2586.00187,FULL_EXIT,TRAILING,110.92,1.702,90.52500000001048,2024-11-13 11:54:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Wednesday,3.679,0.055
77,SELL,2024-11-13 12:04:00+00:00,2024-11-13 12:04:00+00:00,2583.365,2584.27025,2581.10187,0.74,2584.655,SL,ENTRY,-100.64,-1.502,90.52500000001048,2024-11-13 12:03:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Wednesday,0.088,1.425
79,SELL,2024-11-13 12:09:00+00:00,2024-11-13 12:09:00+00:00,2583.655,2584.56025,2581.39187,0.72,2585.025,SL,ENTRY,-103.68,-1.591,90.52500000001048,2024-11-13 12:08:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Wednesday,0.011,1.513
78,SELL,2024-11-13 12:08:00+00:00,2024-11-13 12:10:00+00:00,2584.165,2585.07025,2581.90187,0.72,2584.325,TRAIL_SL,PARTIAL_CLOSED,30.88,0.474,90.52500000001048,2024-11-13 12:07:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Wednesday,1.756,0.95
80,SELL,2024-11-13 12:11:00+00:00,2024-11-13 12:11:00+00:00,2583.215,2584.12025,2580.95187,0.71,2583.275,TRAIL_SL,PARTIAL_CLOSED,33.4,0.52,90.52500000001048,2024-11-13 12:10:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Wednesday,1.889,0.066
81,SELL,2024-11-13 12:14:00+00:00,2024-11-13 12:14:00+00:00,2580.845,2581.75025,2578.58187,0.71,2582.065,TRAIL_SL,BREAKEVEN,-91.59,-1.425,90.52500000001048,2024-11-13 12:13:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Wednesday,1.248,1.348
82,SELL,2024-11-13 12:18:00+00:00,2024-11-13 12:18:00+00:00,2581.985,2582.89025,2579.72187,0.69,2583.535,SL,ENTRY,-111.78,-1.79,90.52500000001048,2024-11-13 12:17:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Wednesday,0.033,1.712
83,SELL,2024-11-13 12:20:00+00:00,2024-11-13 12:21:00+00:00,2581.895,2582.80025,2579.63187,0.67,2581.885,TRAIL_SL,BREAKEVEN,-4.02,-0.066,90.52500000001048,2024-11-13 12:19:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Wednesday,1.038,0.464
84,SELL,2024-11-13 12:21:00+00:00,2024-11-13 12:22:00+00:00,2581.515,2582.42025,2579.25187,0.67,2581.525,TRAIL_SL,BREAKEVEN,-5.36,-0.088,90.52500000001048,2024-11-13 12:20:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Wednesday,1.094,0.409
86,SELL,2024-11-13 12:36:00+00:00,2024-11-13 12:36:00+00:00,2580.205,2581.11025,2577.94187,0.67,2581.425,SL,ENTRY,-86.43,-1.425,90.52500000001048,2024-11-13 12:35:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Wednesday,0.077,1.348
85,SELL,2024-11-13 12:35:00+00:00,2024-11-13 12:37:00+00:00,2580.615,2581.52025,2578.35187,0.67,2582.515,SL,ENTRY,-131.99,-2.176,90.52500000001048,2024-11-13 12:34:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Wednesday,0.53,2.099
